default,limit_bal,sex.1,sex.2,education.1,education.3,education.2,education.4,marriage.1,marriage.2,marriage.3,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6
Pos,0.05333333333333334,1,0,0,0,1,0,0,1,0,0.12962962962962962,0.024256017957474937,0.06564990456837824,0.02150440452017041,0.057542260455701745,0.158395415110673,0.38043647005585524,0.0032591071675914384,0.0023583071249730593,0,0.004942620544644016,0.0012972391481462927,0.023696682464454975
Neg,0.09333333333333334,1,0,1,0,0,0,1,0,0,0.46296296296296297,0.1357500413132092,0.1665574264391265,0.03785657586091051,0.07769461692059411,0.17549080936945136,0.4071122092043852,0.00661327162757096,8.686312497068444e-4,0.002616522115781733,0.0036455239928727956,0.0033406544729702296,0.002369668246445498
Neg,0.04,0,1,0,0,1,0,0,1,0,0.2222222222222222,0.0371405750798722,0.07925552117203813,0.02304858796702333,0.06266582783992998,0.16104455354829741,0.3748674635917119,0.008147767918978597,0,0.0025183080998861726,0.0036250435210027237,0.004218663896410708,0.003654028436018957
Neg,0.17333333333333334,1,0,0,0,1,0,0,1,0,0.2222222222222222,0.22952241930153133,0.257524354694739,0.08889965780609409,0.21174676550233867,0.2684776221257559,0.467682035935396,0.01357961319829766,0.0029686645581231863,0.010085823940044121,0.011946941924208601,0.009228327273398423,0.0071090047393364926
Neg,0.5466666666666666,0,1,1,0,0,0,0,1,0,0.16666666666666666,0.07954342018287981,0.08455994884672768,0.01955945879254011,0.05076896249897426,0.14301398340694685,0.3787629054402961,0.004190668632994657,0.0011904344878073978,0.012591540499430863,0.006826823956690629,0.0026366649352566923,5.687203791469195e-4
Neg,0.37333333333333335,0,1,1,0,0,0,0,1,0,0.09259259259259259,0.09598091329734494,0.05478143674670316,0.014753284437163864,0.042416026149511746,0.15504173538313776,0.3912243556500973,0.013658374954847787,0.0029894452100300488,0.02247589979148409,0.037649934121148816,0.013386347876298228,0.00811611374407583
Neg,0.05333333333333334,0,1,0,0,1,0,1,0,0,0.37037037037037035,0.1289368045609783,0.1211957558168418,0.04074099399748483,0.11312364944336552,0.17543078118779976,0.4072002915525725,0.005757755996078208,0.0014843322790615932,0.0047973769302831586,0.0051201179675179715,0.003163997922308031,0.002843601895734597
Neg,0.12,0,1,0,1,0,0,1,0,0,0.35185185185185186,0.1682876363335904,0.19238245724807573,0.06187793399314423,0.15985119943105666,0.2517455563348688,0.46035028147815393,0.012221651878467894,0.0017811987348739118,0.007554924299658518,0.010240235935035943,0.007909994805770077,0.0071090047393364926
Neg,0.14666666666666667,0,1,1,0,0,0,0,1,0,0.09259259259259259,0.001621543461496089,0.04325913010591227,0.010759932096361328,0.027865915369676413,0.12909850308671228,0.37407802554608305,0.002118419658934435,0,9.821401589556072e-4,0.0013312306715546726,3.954997402885039e-4,0.0018483412322274882
Neg,0.37333333333333335,1,0,1,0,0,0,0,1,0,0.2777777777777778,0.0390427040872535,0.08364329246306532,0.01671725745408923,0.2293604174074783,0.3050363644405689,0.38854995535325976,0.054986569762546886,0.0062104462555937065,0.29791332990843433,0.009537073067496809,0.035220570205158896,0.034845971563981046
Neg,0.05333333333333334,0,1,0,0,1,0,1,0,0,0.5740740740740741,0.026469717417649002,0.06944633633917568,0.02113099396775469,0.05888085013266227,0.15886458274094997,0.39664912726908386,0.005431845279319064,7.718527851120285e-4,0.0025183080998861726,0.0034134119783453144,0.005273329870513385,0
Pos,0.29333333333333333,0,1,1,0,0,0,1,0,0,0.16666666666666666,0.10855734273438361,0.14252884983662042,0.047075297524371285,0.12573340353948412,0.22037609235493716,0.4372881206640088,0.00760458339104669,0.0012812756232859672,0.00657278414070291,0.0069019190202142255,0.005442076426369813,0.004829383886255924
Neg,0.14666666666666667,0,1,0,0,1,0,0,1,0,0.05555555555555555,0.04732255976644266,0.07519306674444357,0.009432184065239818,0.10419971826362866,0.2002840280805515,0.42022767084947715,0.008147767918978597,0.0010942497561242065,0.1180683569550633,0.004423781923935528,0.018456654546796847,0
Neg,0.29333333333333333,1,0,0,0,1,0,1,0,0,0.46296296296296297,0.2932446017406632,0.2519779425551316,0.07478140914915314,0.17671948083919145,0.23783007601463424,0.43718021978747934,0.01955464300554863,0.0019878177881192858,0.006320953330714293,0.017067059891726574,0.009228327273398423,0.015402843601895734
Neg,0.16,0,1,1,0,0,0,0,1,0,0.2037037037037037,0.21703205905034703,0.24890425908683717,0.08826937884819494,0.24490207609617332,0.3303808946094693,0.5060099687197561,0.019011458477616722,0.004749863292997099,0.012591540499430863,0.015360353902553915,0.011864992208655117,0.011848341232227487
Neg,0.013333333333333334,0,1,0,1,0,0,1,0,0,0.46296296296296297,0.013996571003635562,0.05649936619300745,0.01573259523306943,0.044151234990016136,0.14553200765833224,0.38536357640758345,0.0032591071675914384,0,0.003314093459450203,0.00407220049016596,0,0
Neg,0.05333333333333334,1,0,0,0,1,0,0,1,0,0.05555555555555555,0.08111332213286328,0.11672465212729985,0.03829182510353521,0.08026409365682868,0.17692990604009884,0.4071837761122874,0.0052960491473360875,0.0011571854447564181,0.0037321326040313076,0.003549948457479127,0.0024072750858893602,0.0018459715639810427
Pos,0.16,0,1,1,0,0,0,0,1,0,0.16666666666666666,0.1942099537292057,0.22714488779773304,0.08405542887212769,0.23278980551984463,0.3199486285140182,0.5112971116697,0.012294981789738701,0.006009764531464579,2.5183080998861726e-6,0.014865409165693844,0.023513777892619183,0
Neg,0.6533333333333333,0,1,0,0,1,0,1,0,0,0.2222222222222222,0.08334079266277404,0.12307874751405032,0.029609435157079193,0.06073230941765365,0.16494796504464201,0.3788983320506341,0.04079587397032583,8.359759395674893e-4,9.871767751553795e-4,0.023893883848417202,0.011938818826842303,0.052182464454976304
Pos,0.21333333333333335,1,0,0,0,1,0,0,1,0,0.24074074074074073,0.0048302027101465245,0.042531574165033406,0.010929988494436004,0.02775650318662983,0.12899740299129908,0.37427180671209515,0.0017707815610580149,4.013634482582548e-4,8.209684405628922e-4,0.0011127723049405725,8.595527688936818e-4,0.004080568720379147
Neg,0.2,0,1,0,0,1,0,1,0,0,0.2962962962962963,0.003422110829569241,0.04200914412819087,0.01052803700807768,0.029230148527038487,0.128482424380288,0.3739128711432318,0,0,0.002991750022664773,0,0,0.004585308056872038
Pos,0.06666666666666667,0,1,0,0,1,0,0,1,0,0.037037037037037035,0.09828584609452462,0.13517156057544227,0.0453997068608243,0.12912176208320797,0.2186321157090592,0.43740703183406165,0.007221638298854695,0.0013002750764579557,0.005233044231563466,0.0068336507806473195,0.0054368030964993,0.004909952606635071
Neg,0.25333333333333335,1,0,1,0,0,0,1,0,0,0.37037037037037035,0.0023720667621460836,0.041973888113434624,0.013762676188239351,0.027195765748516097,0.12973985681698988,0.3754433019429865,0,0.0032429691632937688,0,0.002723902758719561,0.0036755109197478294,0.008530805687203791
Neg,0.4,0,1,0,0,1,0,0,1,0,0.09259259259259259,0.15099461551173296,0.1921789338901647,0.060255857580739626,0.16590135124046063,0.2477473634990743,0.45488256971442603,0.024866987688722673,0.001651764960139741,0.01010597040484321,0.009175251397792204,0.006989798743365492,0.0062843601895734595
Neg,0.25333333333333335,0,1,0,0,1,0,0,1,0,0.2222222222222222,0.002585518343064889,0.0481084346810212,0.01052803700807768,0.03501702727098662,0.1304443981069007,0.3739128711432318,0.010418279245733965,0,0.011516222940779466,0.00423945767710488,0,0.007675355450236967
Neg,0.68,0,1,0,0,1,0,1,0,0,0.48148148148148145,0.1321368568910433,0.213544078832449,0.02185284175538636,0.039779876364233156,0.15428822373451115,0.39597749936415555,0.2909404968508877,0.011315361829742339,0.018602741933859156,0.056235962343239056,0.05283876530254412,0.2327132701421801
Neg,0.2,0,1,1,0,0,0,1,0,0,0.25925925925925924,0,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.13044123872891905,0.3739128711432318,0,0,0,0.0042326308531481895,0,0
Neg,0.4666666666666667,1,0,1,0,0,0,0,1,0,0.12962962962962962,0.01580058113914289,0.059600292945431704,0.01896545060485969,0.05511296807899559,0.1559421581079117,0.3928439698273916,0.029812682815542682,0.005046729748809417,0.01007323239954469,0.005802800363187035,9.78202690980233e-4,0.0027251184834123222
Neg,0.24,0,1,0,0,1,0,0,1,0,0.42592592592592593,0.2789519527376887,0.3120654095226496,0.11141726548122691,0.32108714680379663,0.3715286334426478,0.5434581790515953,0.04866118593477983,0.004512963861258868,0.019144178175334682,0.02051460598985534,0.015846356260892723,0.014220379146919431
Neg,0.56,1,0,1,0,0,0,1,0,0,0.3333333333333333,0.07131348463148618,0.09377619161323511,0.022859504279653584,0.0492953171585656,0.15623124119323387,0.38940105104261974,0.04834342298593967,0.008919649531336926,0.03254913219102878,0.05995999481161379,0.029003314287823618,0.024523696682464454
Neg,0.02666666666666667,1,0,1,0,0,0,0,1,0,0.6481481481481481,0.04653416602401675,0.08651505511957398,0.02761692120621122,0.07731167427993108,0.17432341920522687,0.4057502358955387,0.004019565506696107,8.597252560324748e-4,0.002571192569983782,0.003549948457479127,0.003206184561272138,0.003009478672985782
Neg,0.32,1,0,0,0,1,0,0,1,0,0.16666666666666666,0.009853200396606808,0.052792677005225906,0.013484996685089443,0.043770001914713204,0.12974459588396237,0.37864179221153854,0.005431845279319064,0.001368554361294789,0.011886414231462734,0,0.011350842546280061,0
Pos,0.10666666666666667,0,1,0,0,1,0,0,1,0,0.2222222222222222,0.10952476038338659,0.0448744966001984,0.01171010735553382,0.12288355808419267,0.2226508445017345,0.41826343448489994,0.002715922639659532,0.0011874658232492747,0.1536167940930565,0.017067059891726574,0.004745996883462046,0.002843601895734597
Neg,0.4666666666666667,0,1,1,0,0,0,0,1,0,0.1111111111111111,0.0016335931475156991,0.04207324597320222,0.11488796196920552,0.15427801635712138,0.20270411161450533,0.42926822286155325,1.0863690558638128e-4,0.1042232815736772,0.0034551187130438285,0,0.13256096628496547,0.031895734597156396
Neg,0.12,1,0,0,1,0,0,0,1,0,0.5,0.10058045058940178,0.10105655866039964,0.03165903097583237,0.08696217073771165,0.18225345793920092,0.4109625088495234,0.005431845279319064,0.0011874658232492747,0.005036616199772345,0.006826823956690629,0.005273329870513385,0.04739336492890995
Neg,0.4,1,0,1,0,0,0,0,1,0,0.4444444444444444,0.5392544342844552,0.4888326573259595,0.17930425527487,0.5232039306326759,0.5918841898407041,0.7049076181321918,0.027186385622991915,0.006827928483683329,0.02773916372024619,0.03754753176179846,0.03163997922308031,0.05458530805687204
Neg,0.013333333333333334,1,0,0,0,1,0,1,0,0,0.18518518518518517,0.03182838492894128,0.08272022589490181,0.022294631628706235,0.06136484860089171,0.1595643849638883,0.3815881467584044,0.004073883959489298,0.001420802857517757,0.0025183080998861726,0.0016862255173025853,3.6649642600068027e-4,0.046706161137440756
Pos,0.22666666666666666,0,1,1,0,0,0,0,1,0,0.12962962962962962,0.01020780544232676,0.0511260290349307,0.015531024887099796,0.04098170081238546,0.13646301316196868,0.37700235950590205,0,0.0017811987348739118,0,6.826823956690628e-4,0,0
Neg,0.05333333333333334,1,0,0,0,1,0,0,1,0,0.09259259259259259,0.08099454665638427,0.11872943733002995,0.03486691303042285,0.05558309855302388,0.15522971837304672,0.3929463655571594,0.004693114321331671,0.0016957011955999642,0.003213361135454756,0.002065114246898915,0.0016531889144059462,0.0015
Neg,0.52,0,1,0,0,1,0,1,0,0,0.24074074074074073,0.02579665638426793,0.08330996286900627,0.018032518826610854,0.05110403730955442,0.13381861379131677,0.37806375180155927,0.06999475826930546,8.905993674369559e-4,0.03521350216070835,0.011530505662850472,0.005273329870513385,0.022163507109004738
Neg,0.5466666666666666,0,1,1,0,0,0,1,0,0,0.48148148148148145,0,0.06470920999283662,0.042456423047993366,0.112815927678547,0.19937096784385092,0.42091691522404295,0.03847104419077727,0.033089922630664285,0.003936115560122087,0.005440978693482431,0.003833710815863231,0.0036374407582938388
Pos,0.04,1,0,0,0,1,0,0,1,0,0.1111111111111111,0.07239279222209981,0.1079475069991202,0.03437993334502719,0.09352519215514647,0.18889605014564734,0.4162782785626282,0,0,0,0,0.002296535158608579,2.7488151658767773e-4
Neg,0.18666666666666668,1,0,0,0,0,1,1,0,0,0.2777777777777778,0.37264858984245897,0.39599395519601543,0.08997648345963688,0.2603462895593424,0.34840514599485656,0.5304484162243281,0.014937574518127425,0.0022561850641736217,0.009821401589556073,0.013653647913381257,0.010810326234552439,0.00971563981042654
Neg,0.38666666666666666,0,1,1,0,0,0,0,1,0,0.09259259259259259,0.5098497576291726,0.5081994272500149,0.17408007515779272,0.4554247928006784,0.5239686210578861,0.6491591989350844,0.0543347483290286,0.005343596204621736,0.025183080998861726,0.03072070780510783,0.026366649352566926,0.018957345971563982
Neg,0.16,1,0,1,0,0,0,0,1,0,0.14814814814814814,0.01669742205574529,0.04200914412819087,0.010570848408991583,0.04507781941519188,0.14451468794823674,0.38691052264762327,0,4.274876963697389e-5,0.026336466108609593,0,0.005273329870513385,0.002914691943127962
Neg,0.30666666666666664,0,1,0,0,1,0,1,0,0,0.24074074074074073,0,0.046355249219960676,0.06552641671547364,0.18970533931453268,0.28167118457718043,0.4828894533499369,0.007365582198756651,0.05343596204621736,0.008426258902219133,0.00927424034516422,0.007372115158977712,0.006696682464454976
Pos,0.05333333333333334,1,0,0,1,0,0,1,0,0,0.4444444444444444,0.01811239947119092,0.04242740866688995,0.011303993649642198,0.02913783199759293,0.1301774306674502,0.3753574216535039,7.088558089511378e-4,0.001368554361294789,0,0.004096094374014377,0.003954997402885039,0
Neg,0.44,0,1,0,0,1,0,1,0,0,0.5,0.006975046821637105,0.04200914412819087,0.012968881462960706,0.032148376596734043,0.13305562400874515,0.3765113004147578,0,0.0024372736022191363,0,0,0.006222529247205794,0.0025829383886255925
Neg,0.22666666666666666,0,1,1,0,0,0,0,1,0,0.2037037037037037,0.02983502258455437,0.06537266408870414,0.021120291117526214,0.04132019475368582,0.1428417973069462,0.3788025424969804,0.012436209767000998,0.0029686645581231863,0.005036616199772345,0.014029123230999242,0.011709428977474972,0.00840995260663507
Neg,0.05333333333333334,1,0,0,1,0,0,0,1,0,0.07407407407407407,0.07966047427564173,0.11847142740385926,0.036694127405539914,0.07803652999261468,0.1768446028345939,0.40691622597966837,0.00678980659914883,0.0013655856967366659,0.0062957702497154315,0.0051201179675179715,0,0.002369668246445498
Pos,0.02666666666666667,0,1,0,1,0,0,0,1,0,0.3888888888888889,0.044776633248870774,0.08555833508277952,0.02707107584455894,0.07588931590032551,0.17313233370613992,0.4056797700169889,0.005431845279319064,9.36316801632053e-4,0.004094768970414916,0.0027307295826762513,0.0021462452572989475,0.001490521327014218
Pos,0.18666666666666668,0,1,1,0,0,0,1,0,0,0.2777777777777778,0.21200561859645256,0.258269538642996,0.08841029970953654,0.24140088623868267,0.3222533947516413,0.49728871521985907,0.05431845279319064,0.0036217707609102878,0.01007323239954469,0.01877376588089923,0.00791526813564059,0.016587677725118485
Neg,0.02666666666666667,0,1,0,1,0,0,1,0,0,0.5,0.051223215269362125,0.08857753198281429,0.026217226237442732,0.04321781230339999,0.13999835712344955,0.3739128711432318,0.004671386940214395,8.609127218557241e-4,0.002543491180885034,0.0017067059891726572,0,0
Neg,0.12,0,1,0,0,1,0,1,0,0,0.2222222222222222,0.16619443373361242,0.19764842381575848,0.06723827814923936,0.120561968325173,0.176356478936427,0.44096225561277236,0.014407969603393817,0.002131501152732448,0.0028154684556727406,0.0024576566244086263,0.13183324676283462,0.00995260663507109
Pos,0.05333333333333334,1,0,0,0,1,0,1,0,0,0.2777777777777778,0.08560785501817782,0.11998583349225249,0.04132965076005102,0.11393740255477447,0.20551279864020372,0.4299640734122331,0,0.0023749316464985494,1.762815669920321e-5,0.006485482758856098,0.010290903242306871,4.739336492890995e-6
Pos,0.26666666666666666,1,0,1,0,0,0,1,0,0,0.4074074074074074,0.0015148176710366862,0.043169387522896376,0.011029881763235114,0.0271376405262726,0.12703542926468636,0.37504693137614353,0.001966327991113501,5.937329116246374e-4,0,0,0.007909994805770077,0.0015876777251184835
Neg,0.36,0,1,0,0,1,0,1,0,0,0.4074074074074074,0.02518900793213617,0.05098340242978044,0.018493930592016268,0.06139733034273366,0.14518131670236764,0.3831945485834707,0.01520916678209338,0.007954239817035266,0.050376235230122995,0.036083178023088316,0.022227085404213916,0.032135071090047394
Neg,0.05333333333333334,1,0,0,1,0,0,1,0,0,0.6111111111111112,0.1081838024677757,0.13958016496609812,0.04431812438495774,0.121941587570776,0.2138709330906931,0.43242487401471635,0.005703437543285017,0,0.005036616199772345,0.006826823956690629,0.00647301241605518,0.009478672985781991
Neg,0,0,1,1,0,0,0,0,1,0,0,0.014249614410047372,0.05465002796442989,0.01652401154718619,0.04378025930687382,0.1438038279023626,0.3739128711432318,0.0035415631221160297,0.0014843322790615932,1.5109848599317035e-5,0,0,0
Neg,0.05333333333333334,1,0,0,1,0,0,0,1,0,0.3148148148148148,0.08150751900407624,0.1140403873674494,0.03450598913660702,0.060665636368609645,0.15938903948590602,0.3954170754238137,0.004812614917476691,7.724465180236531e-4,0.002102787263404954,0.002921880653463589,0.0022517118547092153,0.0015924170616113745
Pos,0.12,1,0,1,0,0,0,0,1,0,0.1111111111111111,0.030215448386030627,0.059041004347707635,0.013998138893265826,0.038731912798490115,0.1409445908289576,0.3739128711432318,0,5.937329116246374e-4,0.005036616199772345,0.01134276800404148,0,0
Neg,0.08,0,1,0,0,1,0,1,0,0,0.2222222222222222,0.11481801531342954,0.15403833610840903,0.050633995225339595,0.13302469980032278,0.15936692384003437,0.4045556190482482,0.1439438999019552,0.015447149161738189,0.1007323239954469,0.05802800363187034,0.06327995844616062,0.06635071090047394
Neg,0.14666666666666667,1,0,1,0,0,0,0,1,0,0.16666666666666666,0,0.04200914412819087,0.01052803700807768,0.027199184879236303,0.128482424380288,0.3739128711432318,0,0,0,0,0,0
Pos,0.25333333333333335,0,1,0,0,1,0,0,1,0,0.018518518518518517,0.3541506004186405,0.3615231880411598,0.08958820783745938,0.275282762110561,0.37023802753713847,0.5452726754242542,0.02107012783847865,0.002969258291034811,0.03777462149829259,0.036864849366129396,0.014765323637437478,0
Pos,0.17333333333333334,1,0,0,0,1,0,0,1,0,0.12962962962962962,0.021761732951415667,0.06402812788959099,0.018744258366804517,0.05112284252851555,0.15094876120789338,0.38991853483822025,0.004345476223455251,3.562397469747824e-4,0.0017628156699203206,0.0020480471870071887,0.0018456654546796848,0.0014218009478672985
Neg,0.12,0,1,0,1,0,0,1,0,0,0.6851851851851852,0.1666660928720943,0.19968205484874368,0.06869862260263587,0.1877906261112175,0.2517976860715662,0.4616726177303161,0.00974744635373806,0.0021706875248996738,0.009259818883281456,0.009431257296168104,0.007348385174560402,0.006827014218009479
Pos,0.18666666666666668,0,1,1,0,0,0,0,1,0,0.09259259259259259,0.0026698661452021592,0.04675428320515635,0.01301050365829367,0.030117412948931863,0.13557838732710303,0.3806831006307797,0.008120608692582,0.002478834906032861,0.004298751926505697,0.015333046606727152,0.016212852686893403,0.0821611374407583
Neg,0.3333333333333333,1,0,0,0,1,0,1,0,0,0.2962962962962963,0.2213733887848408,0.23128426443934122,0.023345889362258777,0.06683716731858093,0.15078289386385607,0.39130583182217055,0.00869910021482948,0.0035713034634221935,0.012730047444924602,0.006864371488452427,0.010752319605976793,0.010715639810426541
Pos,0.05333333333333334,1,0,1,0,0,0,1,0,0,0.6481481481481481,0.08729997521207447,0.12385598238481299,0.027286916657499875,0.07650646899532262,0.1765033900125743,0.4069184280383731,0.00678980659914883,8.905993674369559e-4,0.0027701389098747898,0.006826823956690629,0.003954997402885039,0.002409952606635071
Neg,0,1,0,1,0,0,0,0,1,0,0.037037037037037035,0.004689049245345378,0.050855198739757725,0.013664566727811654,0.027199184879236303,0.128482424380288,0.37407802554608305,0.008147767918978597,0,0,0,3.954997402885039e-4,6.516587677725119e-4
Pos,0.02666666666666667,0,1,1,0,0,0,0,1,0,0.2222222222222222,0.03643652913958356,0.07490781353414305,0.024912073112359115,0.06739106649525424,0.16767924730978964,0.40172927670078756,0,0.0023749316464985494,0,0.006826823956690629,0.0026366649352566923,0.004739336492890996
Neg,0.29333333333333333,0,1,0,1,0,0,0,1,0,0.16666666666666666,9.467610443979289e-4,0.04200914412819087,0.018265603120475444,0.05158613474110342,0.15005939630605528,0.3739128711432318,0,0.0077262463789714055,0.003152921741057488,0.012489674428765505,0,0
Pos,0.26666666666666666,0,1,0,0,1,0,1,0,0,0.2962962962962963,0.03943345819103228,0.09411272629954472,0.014209817486673465,0.03213128094313302,0.14178182599409828,0.3770067636233114,0.08830279278325036,5.343596204621736e-6,2.014646479908938e-5,0.028822850745147836,0.008221121268130367,0
Neg,0.6533333333333333,1,0,1,0,0,0,1,0,0,0.7407407407407407,0.019675415886306048,0.0885070199533018,0.025609542185581476,0.06062118766924697,0.16180754333086902,0.39977715165908606,0.07931852069125662,0.015097440476791277,0.024112800056410102,0.037943487551286514,0.03971608391977156,5.142180094786729e-4
Pos,0.25333333333333335,0,1,0,0,1,0,0,1,0,0.24074074074074073,0.12362461441004738,0.1595975686170187,0.05314440820670772,0.1571329905084931,0.245734839724755,0.46000565929087106,0.008962544710876456,0,0.015361679409305651,0,0.01397432415686047,0.008293838862559242
Pos,0.05333333333333334,1,0,0,0,1,0,0,1,0,0.07407407407407407,0.03552247438581029,0.07052164478924115,0.020887206823661623,0.056728507344292786,0.15822322901067237,0.392625966015628,0.00435633991401389,0.0010105334155851326,0.003777462149829259,0.00684047760460401,4.218663896410708e-5,0.0014383886255924171
Neg,0.06666666666666667,0,1,1,0,0,0,0,1,0,0.05555555555555555,0.09949942161507105,0.13649526367492673,0.04671675204171733,0.128540509860773,0.22196210010173198,0.43791350533613876,0.008039131013392214,0.0017016385247162105,0.0057392241596405874,0.007768925662713935,0.005610822982226242,0.005300947867298578
Neg,0.05333333333333334,1,0,0,1,0,0,1,0,0,0.4444444444444444,0.07482682879806103,0.11326154995056145,0.03758841000240814,0.10669568368937882,0.20291578993927675,0.4260146811253841,0.005472584118913957,0.0012248709966816269,0.005172604837166198,0.005707224827793365,0.005130949964009523,0.004028436018957346
Neg,0.013333333333333334,0,1,0,0,1,0,0,1,0,0.018518518518518517,0.009421133083617935,0.05401541969881748,0.013493915726946507,0.04716690828523756,0.1388925748298675,0.3739128711432318,0.006246622071216923,0,2.5686742618838957e-4,0.0051201179675179715,0,0
Neg,0.05333333333333334,1,0,0,0,1,0,0,1,0,0.2037037037037037,0.08423419081194228,0.08251509999086548,0.02158051367735069,0.06138023468913263,0.16048376395655223,0.3956945348206038,0.00435090806873457,7.837274433445213e-4,0.0043264533156044446,0.0024883773322137343,0,9.407582938388625e-4
Pos,0.18666666666666668,1,0,1,0,0,0,1,0,0,0.4074074074074074,0.0014321912526165032,0.04334246250442703,0.010775391768913572,0.027910364069039087,0.1291395750004739,0.37437089935380585,0,2.4699289123584914e-4,0.0010476161695526477,0.0014199793829916508,0.0010968526130667841,0
Neg,0.7733333333333333,1,0,1,0,0,0,1,0,0,0.37037037037037035,0.0010620937534427674,0.04409886427556101,0.03163524686421353,0.027199184879236303,0.128482424380288,0.3739128711432318,0.0035415631221160297,0.021108392474079106,0,0,0,0
Neg,0.13333333333333333,0,1,1,0,0,0,1,0,0,0.5555555555555556,0.17850921284565385,0.20597845857498392,0.065661986151701,0.1888779096802429,0.2312159182100228,0.44684615647168535,0.010241744274156094,0.0021706875248996738,0.009285001964280318,0.008451608058383,0.006343815834227602,0.005751184834123223
Neg,0.06666666666666667,0,1,1,0,0,0,0,1,0,0.09259259259259259,0.0630095295802578,0.09934343685247121,0.028268605864567323,0.07988457014688585,0.17794880543918512,0.4078818287216719,0.004793603458999074,0.0010758440358638428,0.004517844731195793,0.0044033014520654555,0.003343291137905486,0.0030165876777251185
Neg,0.18666666666666668,1,0,1,0,0,0,0,1,0,0.2222222222222222,0.07803893081414565,0.12255631747720779,0.043108107706349465,0.1284806750731694,0.22973416993662288,0.4497044286703639,0.016295535837957193,0.0035623974697478237,0.015109848599317036,0.020480471870071886,0.01582262627647541,0.014218009478672985
Neg,0.05333333333333334,1,0,0,0,1,0,0,0,1,0.24074074074074073,0.014809064118100694,0.0544400944220177,0.015726054602374247,0.03752666921961761,0.1369858902179339,0.3739128711432318,0.0032591071675914384,6.774492521637111e-4,0.0025334179484854894,0,0,0
Neg,0.21333333333333335,0,1,0,0,1,0,1,0,0,0.4074074074074074,0.1648741324226066,0.21681167038190277,0.07926768720325604,0.23489940917421154,0.33702664619389733,0.5344649713016699,0.03611633926219245,0.00588567435293503,0.01989463398910076,0.035919334248127745,0.04294863513039626,0.008530805687203791
Pos,0.08,0,1,1,0,0,0,0,1,0,0.12962962962962962,0.10292841797950865,0.13538469921010501,0.04854158800567251,0.1376114636614787,0.23306889339626816,0.44831713168641363,0,0.00396138598635958,0.005792108629738196,0.009557553539366881,0.006855328831667401,0
Neg,0.09333333333333334,0,1,1,0,0,0,0,1,0,0.05555555555555555,5.663352429216701e-4,0.04208766888832978,0.010716526092656952,0.028612995432041356,0.12909850308671228,0.3740449946655128,0.001357961319829766,1.8999453171988394e-4,0.0022664772898975554,0.0013653647913381257,3.163997922308031e-4,9.478672985781991e-4
Neg,0.4533333333333333,0,1,1,0,0,0,0,1,0,0.2037037037037037,0.018642585656053763,0.04641454342659618,0.012448009418508202,0.03249199923411472,0.13854978231885706,0.3855078112527402,0.007466071336424053,0.0019171635716359538,0.008814078349601604,0.013653647913381257,0.013183324676283463,0.009478672985781991
Neg,0.30666666666666664,0,1,1,0,0,0,0,1,0,0.12962962962962962,0.0804678032389556,0.10119918526554991,0.028198442735291755,0.06622514291966411,0.15977290391067805,0.3877924471588488,0.0050733434908840054,9.992524902642647e-4,0.003777462149829259,0.017067059891726574,0.00687114882127894,0.011848341232227487
Neg,0.36,1,0,0,0,1,0,1,0,0,0.5,0.21971053211413463,0.2476702985703686,0.0800246165555255,0.22877745561968324,0.31646225491125307,0.5017060449814532,0.011678467350535987,0.0029686645581231863,0.010828724829510541,0.012728613267249677,0.010019326753975431,0.01066350710900474
Neg,0.013333333333333334,1,0,1,0,0,0,0,1,0,0.018518518518518517,0.012511016855789358,0.06275570626611561,0.01576708219491674,0.043675975819907543,0.14702797313264965,0.3860759423985484,0.031233110356084618,0.003606333705208047,0.022664772898975553,0.017067059891726574,0.01594391286349722,0.002369668246445498
Neg,0.52,0,1,0,0,1,0,0,1,0,0.16666666666666666,0.7549455354191914,0.7575203483294258,0.28096884578679326,0.730834062747887,0.7106973379081126,0.6521088565700073,0.045404794689828054,0.009671315397453717,0.03550814420839503,0.04423099241539859,0.020584443149549,0.015798578199052133
Neg,0.02666666666666667,0,1,1,0,0,0,1,0,0,0.5740740740740741,0.008164522970144321,0.04263413711705157,0.011122639798548575,0.028127478869772148,0.15711744671709033,0.39985642577245467,0.0010592098294672175,5.937329116246374e-4,7.554924299658518e-6,0.06853107228923888,0.026366649352566926,0.004393364928909953
Neg,0.18666666666666668,1,0,1,0,0,0,1,0,0,0.5370370370370371,0.17495971962102017,0.18892095761746264,0.0913244479856344,0.1909858037692497,0.28273589495700086,0.4837262356577164,0.010374824483499412,0.02968723931414349,0.00898784160849375,0.012045930871580615,0.009747750265643992,0.012390995260663507
Neg,0.25333333333333335,0,1,1,0,0,0,0,1,0,0.12962962962962962,0.013113501156769857,0.05476701383157561,0.011391400259841419,0.037880549249158894,0.1349781055105871,0.3739128711432318,0.021621460134329532,8.621001876789734e-4,0.015734389008088805,0.014035950054955932,0,0.008123222748815166
