default,limit_bal,sex.1,sex.2,education.1,education.3,education.2,education.4,marriage.1,marriage.2,marriage.3,age,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,bill_amt_sum,pay_amt_sum,balance_amt1,balance_amt2,balance_amt3,balance_amt4,balance_amt5,balance_amt6
Pos,-0.9100992975900336,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.3498732567660048,-0.022207058666252954,-0.7163892363514022,-0.6742196757652181,-0.6982857621277682,-0.43700905648448995,-0.4255732747076092,-0.3561230303976929,-0.2021809712749231,-0.32256299103065267,0.7821509942903393,-0.3061685025338236,-0.27045602599984825,-0.52068266221682,-0.26402181108747147,-0.05677503276184957,0.5931013558547381,0.59995475054917,0.8675348998587344,0.3508298541435072,0.33595573192196304
Neg,2.589869312306181,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,2.2080585813203726,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.6995871644332515,0.7876748222103166,0.6193763940447021,0.6474689265626298,0.7767087741850942,0.7860234839616826,0.8382781780447691,-0.16977901778640328,-0.1012872075835692,0.029904551198695152,-0.1325289106798964,-0.1677296881389994,-0.07753071544328514,0.778648197414157,-0.17544340065699016,-0.8293633278953721,-0.6227526044604145,-0.6424878781566624,-0.810948079756171,-0.8271790530496353,-0.8434506145990767
Neg,1.7343214298871064,1.2332625442525298,-1.2332625442525298,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.9261280663986315,-0.6711019454727063,-0.6502002979280288,0.20584159707874858,0.24012757190326237,0.31433053803665123,-0.6250564796794579,-0.06398770813087577,1.9210544568396901,-0.25153118554153775,-0.2642440130464831,-0.13937760875565494,2.2141304375535213,-0.21768270820542326,1.3537266705862196,0.6602821013980142,1.3765652435191056,-0.2661338470060929,-0.29734277929323516,-0.35053057775368723,1.2709270402797908
Neg,1.267658948567611,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,2.2080585813203726,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,1.0345090817874238,3.864694279434887,4.01275958631554,3.964166756956819,4.470294739713327,4.784815787947417,4.7914048310630095,0.41207318531899795,0.21039352722906712,0.3863508107042043,0.5736643765262017,0.41823305710798786,0.3353522934190972,4.518470478290886,0.6285055014486743,-3.7927055048334606,-3.6894575214641745,-3.8854901775329656,-4.3882469347678965,-4.64235889654601,-4.589181949049131
Pos,-1.0656534580298653,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.26606310287808266,-0.37920681773287435,-0.34719671270959507,-0.30489281999324763,-0.28156063797824854,-0.24395267513500554,-0.23653170410633167,-0.26614460700368914,-0.15525053874191144,-0.26405244285181007,-0.28495064378175244,-0.23878782851817654,-0.2608831884870331,-0.31897519337180075,-0.40547381048391096,0.32201304269909725,0.26463677949522213,0.2432949530451884,0.22442762458456225,0.177311735006516,0.15380353175899697
Neg,0.17877982548878874,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,0.4926040048434628,-0.4784602053775672,-0.4512522750347363,-0.6742196757652181,-0.6982857621277682,-0.6852779337321518,-0.6713571024510243,0.8370367521826145,-0.2021809712749231,-0.32256299103065267,-0.3570127088676716,-0.3061685025338236,-0.2998272320050763,-0.6375291886792397,-0.21023151869835968,0.6667827730199307,0.3437890289699982,0.59995475054917,0.6296228330536192,0.5976324131810851,0.5677431110944855
Neg,-0.1323284953908748,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,-0.37444411826687485,-0.6655109773436113,-0.6544077005837807,-0.6745652803240705,-0.6986727941548035,-0.6856852256759272,-0.6717707963642799,-0.35475878138689476,-0.2021809712749231,-0.32256299103065267,-0.3570127088676716,-0.3061685025338236,-0.2998272320050763,-0.7112366942416057,-0.5088437744540902,0.5900831114469381,0.5348191728298695,0.6003014800147789,0.630013134364081,0.5980372995893756,0.5681479657356728
Neg,0.48988814636845224,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,0.16746095867708616,-0.721283625101985,-0.6615941702206188,-0.6424655288978647,-0.6983322059710124,-0.6356860666580733,-0.6312453406217616,-0.11502302339846027,-0.20164767090522978,-0.32256299103065267,-0.12923977077970922,-0.30545673485055974,-0.2998272320050763,-0.7026371796617967,-0.4009990547912292,0.699382539395092,0.5417891377702011,0.5680972472490204,0.6772395929299629,0.5485277895836091,0.5284884050849701
Pos,-0.676768056930286,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.1331112259884204,-0.6464085029025369,-0.6350931810097247,-0.5769112561747518,-0.5807054323144238,-0.5703727305542688,-0.5541658907039788,-0.3561230303976929,-0.15498388855706477,-0.2673875440980041,-0.34953739091270075,-0.27989241222666544,-0.2998272320050763,-0.6283822179473806,-0.4640962175272728,0.5705810965811889,0.5354564267672712,0.5154082376550857,0.5126105001771616,0.49058044682906793,0.45305588833896226
Neg,2.589869312306181,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,0.9261280663986315,0.9219813874879137,1.9680889648278017,2.2583594237381206,2.413668473171717,2.9399461994228924,2.7750606978552312,5.845008836866522,1.4643826840166838,0.2632446173359194,3.3806462686177636,0.28697123351940773,0.24408399031396252,2.289637654701818,3.0645904677676943,0.371525573378736,-1.2673482382659835,-2.2033113713632493,-1.7280156508697133,-2.8442259664150855,-2.6430942714189785
Neg,-0.7545451371502019,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,2.2080585813203726,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,0.27584197406587835,0.239129591309163,0.2693995583709435,0.2752666408610077,0.36637741912219884,0.213501344435642,0.15063615543131617,-0.2007226658040517,-0.0855215154045106,-0.19945679766236785,-0.2063850520750086,-0.18748124134957203,-0.18549709307361437,0.2680104361451037,-0.2881202349741013,-0.2849183069505048,-0.2873844437790462,-0.32344129308193875,-0.4125753381939869,-0.2634314136022276,-0.20264668852790255
Neg,1.423213109007443,1.2332625442525298,-1.2332625442525298,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,2.33508126645293,2.8715163453848516,3.0920443447487678,2.962729163043909,3.47905927463251,3.742197286915944,3.8995303973535336,0.3570071343376917,0.39778194463005545,0.3210530389366159,0.5026488559539785,0.5242271279407004,0.3528662347777703,3.4915265580827497,0.7027274040318018,-2.8067381727542795,-2.74905657559093,-2.896271012150655,-3.4034698923154347,-3.5769569972266306,-3.711149397427878
Neg,-0.9100992975900336,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.4582542721547969,0.15522395931296606,0.1061862204498264,-0.6686761786412265,-0.031181879048529395,-0.1991016862864713,-0.16497920486964368,-0.3344810801809408,-0.18234886377695297,2.8405757540657572,2.063794257670095,-0.23297505910485486,-0.2182405486572205,-0.14073237624957452,0.8910866514706238,-0.2302961381951648,-0.17247959319129266,1.3441748755322023,0.4624645878090252,0.1343127984460613,0.09647611456688283
Neg,0.5676652265883682,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.4828251336556671,2.636284583365136,2.742123984278442,2.714750979976174,3.0225317768226736,2.7595810350414456,2.900873290754523,0.2750281710524588,0.15036390436546346,0.1631915799500986,0.1886855018452019,0.13898286937412652,0.11898440918058359,2.94134360290222,0.29195104638207986,-2.5885249499202887,-2.518569792106933,-2.6849047299154445,-3.008656698704663,-2.7053337329151006,-2.8034652918860705
Neg,0.2565569057087046,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.15768208748929047,-0.6165625995075154,-0.6883069414443864,-0.6689388381059543,-0.5375436206594398,-0.5707474391425421,-0.6713571024510243,-0.20400926569370173,-0.1894484249484952,0.28495203071027003,-0.3570127088676716,-0.12609127866806258,-0.2998272320050763,-0.6612950722560316,-0.2566415716637776,0.5743685641575174,0.5717666250754753,0.738660405971371,0.46752289279261056,0.5329477605925894,0.5677431110944855
Neg,-1.0656534580298653,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,-0.5912061490444592,-0.34716837781663906,-0.3069722490645031,-0.26668277996653234,-0.24158797022603593,-0.6852779337321518,-0.6713571024510243,-0.23210039305240862,-0.16218344354792452,-0.26405244285181007,-0.3570127088676716,-0.21719754212583892,-0.2998272320050763,-0.4311722716529346,-0.4206227229851773,0.29737384453890986,0.22405166935694804,0.2049605433274638,0.16906728670865578,0.6219255976785171,0.5677431110944855
Pos,-0.7545451371502019,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.2414922413772125,-0.5102930949949387,-0.4780779966653697,-0.44867814065817746,-0.433571336916659,-0.41348387381202956,-0.3610370242397361,-0.2631060523887297,-0.2021809712749231,-0.24328119824832095,-0.3570127088676716,-0.16660272264049827,-0.2998272320050763,-0.46824474495419505,-0.4282670972935086,0.45443668177690705,0.3690136639921509,0.3924718383287794,0.36267234875014365,0.365551523948951,0.26405354764710803
Neg,1.0343277079078634,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.059079943288293954,-0.6402694006431385,-0.5133185236075071,-0.4588942114178528,-0.44247307353847243,-0.40675541090086187,-0.47040114714798564,0.2639901563287285,-0.1355184250632588,-0.23479716876238876,-0.2822595293179629,-0.2468545289285005,-0.24543610977317246,-0.5192996150958517,-0.25281938450961194,0.7021370612687854,0.42870311612878176,0.40473219223271156,0.3872613313092391,0.3369503480673077,0.3872751062388584
Neg,1.1121047881277792,1.2332625442525298,-1.2332625442525298,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.37444411826687485,0.09222964438784481,0.16105188058490086,0.1842896967887163,0.321543629110422,0.29852761061817024,0.04562409249051551,0.26523038270218136,-0.0011600631736494575,0.2658775920039674,0.01884627790826373,-0.006039796090888544,-0.07013352281974622,0.19205285960373797,0.11881839817529984,-0.033788547725878214,-0.15190160146269438,-0.12186665095552449,-0.32032372045322793,-0.29841359927852973,-0.06553051865060582
Pos,-0.9100992975900336,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,-0.26606310287808266,0.6032139840099562,-0.03459234290756621,0.011915967015520446,0.055760995504695286,-0.36558634122405625,-0.44509962741327336,-0.2453088039296814,-0.13118535955950064,-0.25328650198690306,0.6599295457265655,-0.2767487716255833,-0.2713806750777906,-0.008656615011946237,-0.20272698050542468,-0.6607452713972312,-0.019724513946614165,-0.07199308462233434,0.08159295700794968,0.2878619199261634,0.35478956982999377
Pos,-0.054551415170958906,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,-0.9163491952108359,0.8064621195264665,0.49483445167427187,0.2532861909179986,-0.23127743702581377,-0.6852779337321518,-0.6713571024510243,-0.08686988472108073,-0.06828924720879538,-0.19442489051898737,-0.0587475224643339,-0.3061685025338236,-0.2998272320050763,0.038369606508404805,-0.2832881203198512,-0.8298315966139,-0.4925005548802354,-0.3001965497075153,0.22096174894766116,0.5976324131810851,0.5677431110944855
Pos,-1.1434305382497811,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,2.2080585813203726,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.4582542721547969,-0.5041402893822827,-0.5210273888760997,-0.46814258941274156,-0.45286101314410165,-0.39567707003017416,-0.38422043113857973,-0.3561230303976929,-0.14885093430559165,-0.23479716876238876,-0.17012975999339985,-0.3061685025338236,-0.24543610977317246,-0.4827955532060499,-0.4066391114455468,0.42759386611776495,0.43064143018837875,0.4140106727324068,0.42115509710974475,0.30974198143018383,0.3029357873867312
Pos,1.423213109007443,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.059079943288293954,-0.2819404163105314,-0.48108530124817234,-0.22359280356882189,-0.44027473162491154,-0.4137608323337968,-0.12844175845090938,-0.2941117117250508,0.8843185381558871,-0.26405244285181007,0.8888237815077735,1.6398636574832233,-0.2712175017110949,-0.346864024237237,0.8052428139634481,0.21804361457654015,0.8046032824536407,0.16173031355534098,0.6296228330536192,0.8590756647424487,0.044946215836570075
Neg,0.9565506276879475,1.2332625442525298,-1.2332625442525298,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,-0.37444411826687485,-0.2910257395203107,-0.16925746549334603,-0.6714548392943994,-0.6680043763325211,-0.6704525069787315,-0.6713571024510243,2.064302760032875,-0.19548138538065082,-0.20782380605194234,-0.3567136961494728,-0.3061685025338236,-0.2998272320050763,-0.5413524062159896,0.13092199083015774,0.7509747340893692,0.08129351125525952,0.6243783741066639,0.5991481067327593,0.5828945479193096,0.5677431110944855
Neg,-1.2212076184696972,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.3498732567660048,-0.6865182178874901,-0.6806827889809433,-0.6688282446471215,-0.5515541800381201,-0.5521749265063891,-0.6555870904777209,-0.19892433756254507,-0.18918177476364856,0.2319999846084175,-0.3570127088676716,-0.24964228568795066,-0.2998272320050763,-0.6701198558744833,-0.30166880082138764,0.6458070889517555,0.5647037272692725,0.7259978458873324,0.4816518002313289,0.48074980483577373,0.5523100521724277
Neg,1.0343277079078634,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.9163491952108359,-0.7286149190947933,-0.7163892363514022,-0.6742196757652181,-0.6982857621277682,-0.6852779337321518,-0.6713571024510243,-0.3561230303976929,-0.2021809712749231,-0.32256299103065267,-0.3570127088676716,-0.3061685025338236,-0.2998272320050763,-0.734536323296556,-0.5091855960695034,0.6532029801826222,0.5931013558547381,0.59995475054917,0.6296228330536192,0.5976324131810851,0.5677431110944855
Neg,-0.9100992975900336,1.2332625442525298,-1.2332625442525298,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.4926040048434628,-0.1455509413377814,-0.20655933736078472,-0.5399177441951967,-0.5594960772328857,-0.5769056933324244,-0.549151920475321,-0.2196981293178802,-0.1355184250632588,-0.26405244285181007,-0.31963611909281725,-0.2468545289285005,-0.27807078311231476,-0.44279720180986204,-0.39887043836797437,0.09749196477434885,0.14025277658861754,0.479084858837893,0.49746680933124243,0.5060956939947612,0.4546267243467688
Neg,1.1121047881277792,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.600985020232255,-0.05968572982574971,-0.1573835539715762,0.7682093352432852,0.48812221354644364,0.06770712024184149,0.2395141557551486,-0.22819367997603218,2.352694443560216,0.09455870693631623,-0.13275317021854552,0.28697123351940773,0.24408399031396252,0.2363418003638391,1.1819457714949373,0.009305946988054906,1.085087947776283,-0.748295841881887,-0.519970646780665,0.011049180306091168,-0.16172398139669564
Neg,2.589869312306181,1.2332625442525298,-1.2332625442525298,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.8177470510098394,-0.6720885869072525,-0.6339354393393499,-0.6125085257365434,-0.5632580285356695,-0.6178792628762179,-0.6031307022769112,0.007511342298680612,-0.053356836857382586,0.18788303128157016,-0.3570127088676716,-0.06161698935907632,0.08765512277500695,-0.6522581166360677,-0.0384040075686118,0.6771535478743863,0.5748466857729171,0.6590374514889337,0.4934545118596948,0.5974056767924424,0.6163418622226027
Pos,-0.9100992975900336,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.3498732567660048,-0.6989471592921204,-0.5074874588530589,-0.3864554958824012,-0.5155447202427496,-0.6621437513257157,-0.6713571024510243,0.5740467496919391,0.47444387277346933,0.23328721666835203,-0.2508631939070853,-0.3061685025338236,-0.2998272320050763,-0.6009439251592295,0.2089505432212956,0.8299744214268957,0.6661731406768058,0.4430111252359387,0.4675072807401921,0.5746348651901827,0.5677431110944855
Neg,0.10100274526887285,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.1331112259884204,-0.40124180977107204,-0.6855961316796066,-0.3829026810173991,-0.5100488654588474,-0.5481345904241384,-0.5572437734186005,-0.2208763443726604,0.5011088912581351,-0.32256299103065267,-0.3570127088676716,0.10286065944848473,-0.2998272320050763,-0.5390839993850074,-0.04031510114569463,0.354213403402573,0.8442723400568998,0.307689549398081,0.4397958876974019,0.5729829286443574,0.4560680068693954
Neg,0.3343339859286205,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,2.2080585813203726,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,1.3596521279538003,0.9093468957844197,0.8611043835384258,0.8070414634759348,0.8872760836685576,0.905653273687359,0.8618421833438079,-0.10820177834446963,-0.07268897525876522,-0.10537183619078894,-0.08797601566827,-0.1077039468504124,-0.14100515508791697,0.918660763152797,-0.17575414758009306,-0.9379741253751026,-0.8386622041263458,-0.8346453479971377,-0.9131445748874975,-0.9297124870851302,-0.8854097496117229
Pos,1.267658948567611,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,0.9261280663986315,2.5436773220503723,2.723247147530991,2.913390656222148,3.2318386970433997,3.5103992958745547,3.676615569134888,0.28259355193052116,0.5111082731898847,-0.32256299103065267,0.34566717889959014,0.25980543360816977,0.23135646771169702,3.2367053648591777,0.429394410470492,-2.493769397465236,-2.357132127965156,-2.999332878508257,-3.1869463373236284,-3.41872738886669,-3.5291753333070344
Neg,0.7232193870281999,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,-0.37444411826687485,-0.7286149190947933,-0.7163892363514022,-0.6742196757652181,-0.6982857621277682,-0.6814005144274111,-0.6713571024510243,-0.3561230303976929,-0.2021809712749231,-0.32256299103065267,-0.33922145213484095,-0.3061685025338236,-0.2998272320050763,-0.7339129043291498,-0.505487707684579,0.6532029801826222,0.5931013558547381,0.59995475054917,0.6333385015292159,0.5937778945741592,0.5677431110944855
Neg,-0.5212138964904542,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,-0.9218710460039296,7.724857958919771,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,0.16746095867708616,-0.6238938935003238,-0.7163892363514022,-0.6742196757652181,-0.6982857621277682,-0.6852779337321518,-0.6713571024510243,-0.3561230303976929,-0.2021809712749231,-0.32256299103065267,-0.3570127088676716,-0.3061685025338236,-0.2998272320050763,-0.7145188117464796,-0.5091855960695034,0.5479526993887978,0.5931013558547381,0.59995475054917,0.6296228330536192,0.5976324131810851,0.5677431110944855
Neg,-0.676768056930286,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.2414922413772125,-0.7286149190947933,-0.706534313352359,-0.6058037972948078,-0.6833153633220401,-0.5914052865308245,-0.6713571024510243,-0.3128391299641887,-0.03722450067415983,-0.26598329094171186,0.07468690303189612,-0.3061685025338236,-0.2998272320050763,-0.7021185369914336,-0.31669341455341277,0.6628162615218122,0.6495381576858809,0.5447276812669778,0.704685581081639,0.5043141937982828,0.5677431110944855
Neg,1.0343277079078634,1.2332625442525298,-1.2332625442525298,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.15768208748929047,-0.6886696443489311,-0.6907918503954346,-0.6272589283083615,-0.6359890870561555,-0.597905665953478,-0.6122485161250646,-0.2436965096441927,-0.08368829538368984,-0.08711654515899005,0.043888593057416145,-0.3061685025338236,-0.2726316708891244,-0.6793087371251596,-0.2721633804727674,0.6380255646585716,0.6162283633329434,0.6086507255466422,0.650527371241955,0.51077618087459975,0.5179945727853966
Neg,-0.9100992975900336,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,1.2512711125650082,-0.7232706113243349,-0.7108829040166932,-0.663436813529025,-0.6862103628842647,-0.6789241794092574,-0.6649034774042369,-0.33193861611536246,-0.17618257825237402,-0.29974387724090407,-0.3570127088676716,-0.2830360528277476,-0.2998272320050763,-0.7263637721271974,-0.4788877710669708,0.6532029801826222,0.5982790440961273,0.5945457708856705,0.61744543216721,0.5976324131810851,0.5614273786919645
Pos,-1.2212076184696972,1.2332625442525298,-1.2332625442525298,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-1.2414922413772125,-0.6233731660765355,-0.5729422196318045,-0.5381344246715186,-0.5503776026759326,-0.5302626199312789,-0.5108438641078528,-0.19390142075006106,-0.2021809712749231,-0.29915877175911565,-0.319710872272367,-0.27651151573116206,-0.25087522199636286,-0.5866629158722605,-0.4328195397169661,0.5834584863407055,0.45821593910470043,0.46897422762073626,0.4882556984043432,0.45163037435151854,0.4252342773965747
Pos,0.10100274526887285,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.3842229894546706,1.7468273301217667,1.8857481182226155,1.8034885275590176,2.115638331073403,2.247533603327159,2.1700747191102465,0.13996751898344423,-0.2021809712749231,0.08701084622124552,0.16625954798028927,0.05861243513891368,0.0645932869486797,2.08832309697071,0.032290917437297666,-1.724569164236356,-1.853728069665163,-1.78873388392395,-2.0987862837560365,-2.2182553837415884,-2.1044756567834653
Neg,0.7232193870281999,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.7093660356210472,-0.04262505502005558,0.04903331457571895,0.010243240950675093,-0.409451500991815,-0.14283023133447811,-0.13153618892206123,-0.0460664370344822,-0.11368644117893875,-0.2757545524875786,0.7642849843779589,-0.3061685025338236,0.24408399031396252,-0.11017436921696629,0.01061631955087048,0.032609202039501003,-0.09138902965691961,-0.0756406786005404,0.5725295573592623,0.05838849916342039,0.2013982433769697
Neg,-0.7545451371502019,-0.8107250527522716,0.8107250527522716,-0.7400256118731395,2.2080585813203726,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,0.27584197406587835,0.08015699016791186,0.09402993291089198,-0.3719124560458945,-0.4890717295935305,-0.4522580668594366,-0.4361969344000129,-0.3530224644640608,-0.15621714566198056,-0.23479716876238876,-0.2822595293179629,-0.2468545289285005,-0.24543610977317246,-0.2622152538561495,-0.4170646707156491,-0.15896779427587443,-0.15064036971158676,0.31746732032825314,0.4342536090888439,0.3821842576015262,0.35380172450549685
Neg,-1.0656534580298653,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.6995871644332515,-0.6145207998721351,-0.7085250642733691,-0.5559261473612374,-0.568243001043885,-0.343706618004448,-0.44567879889183115,-0.32158272589703124,0.06446921357173402,-0.32004703745896246,1.1461989786974207,-0.2930008003934419,-0.29645498242669827,-0.5762088608347893,-0.05871131899338623,0.5462035779990024,0.6919155445230974,0.48187256374138887,0.8124243548215235,0.26167386703793166,0.3478908467441631
Neg,-0.9100992975900336,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,-0.45281264261052856,1.0845734287681175,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,-0.37444411826687485,-0.459946975126569,-0.4549655196604503,-0.4463833263873979,-0.5044910855506195,-0.5624712668450284,-0.5744865357230937,-0.044392131430320864,-0.10042059448281757,-0.027669828209285968,-0.2822595293179629,-0.24590550535081532,-0.2725772797668925,-0.5236399732008604,-0.26622811424150206,0.4524121081997424,0.3878126551455026,0.441277477907894,0.44980321329764333,0.4920056469862506,0.4810556353234723
Neg,2.04542975076677,-0.8107250527522716,0.8107250527522716,1.3510841046646531,-0.45281264261052856,-0.9218710460039296,-0.1294310971882709,-0.9343574232863399,0.9544544199835425,-0.10352414434917903,-0.15768208748929047,-0.7261483155084278,-0.6930367397318928,-0.4569311775235715,-0.5841887205577422,-0.6132198430394287,-0.6292596098381348,-0.25306021876376167,0.3238865121544256,-0.3195204425253529,-0.024734825769216442,-0.15456198599861767,-0.11919431507292352,-0.6510060398864032,-0.0769521633795264,0.6736139872666903,0.7806797075536832,0.3826801982199829,0.5839575797295847,0.567395496209948,0.5803259933425852
Neg,-0.21010557561079066,1.2332625442525298,-1.2332625442525298,-0.7400256118731395,2.2080585813203726,-0.9218710460039296,-0.1294310971882709,1.0700796251287727,-1.0475480235753665,-0.10352414434917903,1.9015572048977614,1.0962195241581152,1.2022004934723591,0.4539303736053163,0.6010117151921193,0.6972501318964218,0.760950511779033,-0.02126190956542534,-0.10218715195742667,-0.08852079831528227,-0.09537658044369117,-0.09833233902077135,-0.10945830419341274,0.8528429127577734,-0.15331821973206378,-1.1064820009982959,-1.1711494459657106,-0.47639059495135505,-0.6260077068069358,-0.7199813275906336,-0.777281172043433
